19	1	119.421	122.799	116.54	NA	NA	NA	NA	40	40	1	1	2	-57.711	162.088666666667	118.755333333333
19	2	114.111	120.867	108.35	0.836	0.0344	0.05	0.0128	9	31	0.88	0.973	4	-53.056	157.876705882353	111.994352941176
19	3	115.394	125.528	106.752	0.841	0.1969	0.2327	0.375	4	26	0.847	0.964	6	-51.697	160.894	112.144
50	1	129.044	132.421	126.163	NA	NA	NA	NA	40	40	1	1	2	-62.522	171.710666666667	128.377333333333
50	2	132.008	138.764	126.246	0.637	0.6012	0.6335	0.5	7	33	0.673	0.965	4	-62.004	175.772705882353	129.890352941176
50	3	133.207	143.341	124.565	0.8	0.187	0.2208	0.5	4	28	0.688	0.949	6	-60.604	178.708	129.958
60	1	113.959	117.337	111.078	NA	NA	NA	NA	40	40	1	1	2	-54.979	156.624666666667	113.291333333333
60	2	115.635	122.39	109.873	0.618	0.2967	0.3444	0.3077	15	25	0.851	0.901	4	-53.817	159.398705882353	113.516352941176
60	3	119.202	129.336	110.56	0.589	0.8189	0.8357	1	8	17	0.73	0.86	6	-53.601	164.702	115.952
74	1	125.033	128.411	122.152	NA	NA	NA	NA	40	40	1	1	2	-60.517	167.700666666667	124.367333333333
74	2	128.752	135.507	122.99	0.677	0.6427	0.6625	1	1	39	0.201	0.994	4	-60.376	172.516705882353	126.634352941176
74	3	128.994	139.127	120.352	0.82	0.3737	0.4367	1	5	23	0.894	0.96	6	-58.497	174.494	125.744
90	1	117.473	120.851	114.592	NA	NA	NA	NA	40	40	1	1	2	-56.736	160.138666666667	116.805333333333
90	2	116.891	123.647	111.13	0.746	0.1209	0.1593	0.2	20	20	0.936	0.939	4	-54.446	160.656705882353	114.774352941176
90	3	119.645	129.778	111.003	0.74	0.54	0.5786	0.4286	9	17	0.852	0.938	6	-53.823	165.146	116.396
108	1	152.84	156.217	149.959	NA	NA	NA	NA	40	40	1	1	2	-74.42	195.506666666667	152.173333333333
108	2	156.17	162.926	150.408	0.935	0.4507	0.4709	1	1	39	0.741	0.995	4	-74.085	199.934705882353	154.052352941176
108	3	158.59	168.723	149.948	0.943	0.1034	0.1232	1	1	38	0.767	0.997	6	-73.295	204.09	155.34
116	1	158.552	161.93	155.671	NA	NA	NA	NA	40	40	1	1	2	-77.276	201.218666666667	157.885333333333
116	2	159.82	166.575	154.058	0.629	0.2633	0.3099	0.3077	18	22	0.882	0.896	4	-75.91	203.584705882353	157.702352941176
116	3	162.066	172.2	153.424	0.739	0.4658	0.5076	1	6	18	0.804	0.961	6	-75.033	207.566	158.816
126	1	157.539	160.916	154.658	NA	NA	NA	NA	40	40	1	1	2	-76.769	200.204666666667	156.871333333333
126	2	154.298	161.054	148.537	0.842	0.2567	0.2953	0.03	18	22	0.956	0.958	4	-73.149	198.062705882353	152.180352941176
126	3	154.184	164.317	145.542	0.899	0.2685	0.2975	0.1429	1	21	0.568	0.984	6	-71.092	199.684	150.934
162	1	148.867	152.244	145.986	NA	NA	NA	NA	40	40	1	1	2	-72.433	191.532666666667	148.199333333333
162	2	151.715	158.471	145.954	0.489	0.5393	0.582	0.5	16	24	0.776	0.876	4	-71.858	195.480705882353	149.598352941176
162	3	153.74	163.873	145.098	0.733	0.4484	0.4974	1	7	19	0.813	0.897	6	-70.87	199.24	150.49
173	1	155.44	158.817	152.559	NA	NA	NA	NA	40	40	1	1	2	-75.72	198.106666666667	154.773333333333
