5	1	125.512	128.89	122.632	NA	NA	NA	NA	40	40	1	1	2	-60.756	168.178666666667	124.845333333333
5	2	124.394	131.149	118.632	0.772	0.0821	0.113	0.2	19	21	0.93	0.959	4	-58.197	168.158705882353	122.276352941176
5	3	128.3	138.433	119.658	0.614	0.8745	0.8816	1	7	21	0.606	0.979	6	-58.15	173.8	125.05
31	1	110.731	114.109	107.85	NA	NA	NA	NA	40	40	1	1	2	-53.365	153.396666666667	110.063333333333
31	2	109.911	116.666	104.149	0.737	0.1171	0.1521	0.2	16	24	0.909	0.94	4	-50.955	153.674705882353	107.792352941176
31	3	113.671	123.805	105.029	0.685	0.7481	0.7617	0.5	2	25	0.37	0.928	6	-50.836	159.172	110.422
51	1	124.469	127.846	121.588	NA	NA	NA	NA	40	40	1	1	2	-60.234	167.134666666667	123.801333333333
51	2	126.324	133.079	120.562	0.684	0.5597	0.6065	0.3077	17	23	0.907	0.925	4	-59.162	170.088705882353	124.206352941176
51	3	129.859	139.993	121.217	0.764	0.7116	0.7232	1	2	23	0.553	0.926	6	-58.93	175.36	126.61
65	1	114.801	118.179	111.921	NA	NA	NA	NA	40	40	1	1	2	-55.401	157.468666666667	114.135333333333
65	2	117.619	124.375	111.858	0.555	0.4507	0.488	0.5	6	34	0.541	0.973	4	-54.81	161.384705882353	115.502352941176
65	3	113.478	123.612	104.836	0.933	0.1506	0.1889	0	6	18	0.969	0.989	6	-50.739	158.978	110.228
95	1	117.084	120.462	114.204	NA	NA	NA	NA	40	40	1	1	2	-56.542	159.750666666667	116.417333333333
95	2	120.241	126.997	114.48	0.724	0.4524	0.4828	1	2	38	0.392	0.991	4	-56.121	164.006705882353	118.124352941176
95	3	123.138	133.272	114.496	0.765	0.8608	0.875	1	4	30	0.722	0.962	6	-55.569	168.638	119.888
106	1	159.384	162.762	156.503	NA	NA	NA	NA	40	40	1	1	2	-77.692	202.050666666667	158.717333333333
106	2	151.74	158.495	145.978	0.867	0.0066	0.0124	0	19	21	0.95	0.966	4	-71.87	195.504705882353	149.622352941176
106	3	154.838	164.971	146.196	0.79	0.6028	0.6384	1	6	17	0.666	0.966	6	-71.419	200.338	151.588
120	1	157.105	160.483	154.224	NA	NA	NA	NA	40	40	1	1	2	-76.553	199.772666666667	156.439333333333
120	2	160.264	167.019	154.502	0.505	0.7112	0.7445	1	14	26	0.771	0.897	4	-76.132	204.028705882353	158.146352941176
120	3	164.213	174.347	155.571	0.517	0.9526	0.9545	1	3	25	0.363	0.868	6	-76.107	209.714	160.964
132	1	158.49	161.867	155.609	NA	NA	NA	NA	40	40	1	1	2	-77.245	201.156666666667	157.823333333333
132	2	161.636	168.391	155.874	0.508	0.7336	0.7606	1	12	28	0.732	0.915	4	-76.818	205.400705882353	159.518352941176
132	3	165.093	175.226	156.451	0.693	0.4012	0.42	1	1	23	0.62	0.906	6	-76.546	210.592	161.842
139	1	159.25	162.628	156.369	NA	NA	NA	NA	40	40	1	1	2	-77.625	201.916666666667	158.583333333333
139	2	159.412	166.168	153.651	0.716	0.1773	0.2212	0.2	17	23	0.883	0.954	4	-75.706	203.176705882353	157.294352941176
139	3	157.981	168.114	149.338	0.885	0.1404	0.1757	0.0789	8	16	0.923	0.987	6	-72.99	203.48	154.73
166	1	159.992	163.369	157.111	NA	NA	NA	NA	40	40	1	1	2	-77.996	202.658666666667	159.325333333333
166	2	162.476	169.231	156.714	0.79	0.2276	0.262	0.5	3	37	0.613	0.985	4	-77.238	206.240705882353	160.358352941176
166	3	163.944	174.078	155.302	0.757	0.4704	0.5289	0.2857	4	24	0.826	0.908	6	-75.972	209.444	160.694
182	1	154.134	157.511	151.253	NA	NA	NA	NA	40	40	1	1	2	-75.067	196.800666666667	153.467333333333
182	2	155.251	162.006	149.489	0.647	0.2558	0.3041	0.3077	19	21	0.879	0.915	4	-73.625	199.014705882353	153.132352941176
182	3	157.033	167.166	148.391	0.773	0.3525	0.3997	0.3636	9	16	0.862	0.928	6	-72.516	202.532	153.782
192	1	156.862	160.24	153.982	NA	NA	NA	NA	40	40	1	1	2	-76.431	199.528666666667	156.195333333333
192	2	148.311	155.066	142.549	0.877	0.0049	0.0092	0	18	22	0.947	0.982	4	-70.155	192.074705882353	146.192352941176
192	3	151.141	161.274	142.499	0.783	0.6509	0.6802	1	7	19	0.717	0.972	6	-69.571	196.642	147.892
208	1	178.012	181.39	175.131	NA	NA	NA	NA	40	40	1	1	2	-87.006	220.678666666667	177.345333333333
208	2	173.332	180.087	167.57	0.854	0.0465	0.0676	0.02	17	23	0.931	0.985	4	-82.666	217.096705882353	171.214352941176
208	3	175.183	185.316	166.541	0.838	0.2875	0.3258	0.25	3	20	0.631	0.978	6	-81.592	220.684	171.934
227	1	174.359	177.737	171.478	NA	NA	NA	NA	40	40	1	1	2	-85.179	217.024666666667	173.691333333333
227	2	165.824	172.58	160.063	0.839	0.0163	0.0256	0	16	24	0.918	0.97	4	-78.912	209.588705882353	163.706352941176
227	3	158.335	168.469	149.693	0.927	0.0577	0.0802	0	11	17	0.944	0.994	6	-73.168	203.836	155.086
254	1	168.922	172.3	166.041	NA	NA	NA	NA	40	40	1	1	2	-82.461	211.588666666667	168.255333333333
254	2	153.042	159.797	147.28	0.955	2e-04	6e-04	0	20	20	0.985	0.995	4	-72.521	196.806705882353	150.924352941176
254	3	155.708	165.841	147.066	0.821	0.6228	0.6563	1	9	19	0.849	0.987	6	-71.854	201.208	152.458
264	1	170.693	174.07	167.812	NA	NA	NA	NA	40	40	1	1	2	-83.346	213.358666666667	170.025333333333
264	2	165.24	171.996	159.479	0.873	0.0113	0.0199	0.0128	20	20	0.957	0.978	4	-78.62	209.004705882353	163.122352941176
264	3	168.923	179.056	160.281	0.775	0.8116	0.825	1	5	19	0.73	0.975	6	-78.461	214.422	165.672
288	1	188.72	192.098	185.839	NA	NA	NA	NA	40	40	1	1	2	-92.36	231.386666666667	188.053333333333
288	2	175.836	182.592	170.074	0.915	0.0025	0.0051	0	20	20	0.966	0.986	4	-83.918	219.600705882353	173.718352941176
288	3	176.363	186.496	167.72	0.848	0.3247	0.3688	0.1071	8	18	0.814	0.99	6	-82.181	221.862	173.112
318	1	298.948	304.158	297.842	NA	NA	NA	NA	100	100	1	1	2	-147.474	401.198	298.073
318	2	298.606	309.027	296.394	0.609	0.3884	0.4237	0.1765	40	60	0.871	0.892	4	-145.303	401.24429787234	295.92514893617
318	3	299.147	314.778	295.829	0.804	0.0322	0.041	0.1818	1	57	0.902	0.924	6	-143.574	402.365391304348	294.756695652174
340	1	311.312	316.523	310.206	NA	NA	NA	NA	100	100	1	1	2	-153.656	413.562	310.437
340	2	315.235	325.656	313.023	0.794	0.7968	0.805	1	0	100	0	1	4	-153.618	417.87429787234	312.55514893617
340	3	317.966	333.597	314.648	0.641	0.57	0.6044	1	5	72	0.564	0.908	6	-152.983	421.183391304348	313.574695652174
357	1	284.256	289.467	283.15	NA	NA	NA	NA	100	100	1	1	2	-140.128	386.506	283.381
357	2	284.476	294.897	282.264	0.627	0.1311	0.158	0.2143	17	83	0.637	0.973	4	-138.238	387.11429787234	281.79514893617
357	3	285.31	300.941	281.992	0.709	0.3996	0.4364	0.2667	16	54	0.81	0.895	6	-136.655	388.527391304348	280.918695652174
377	1	323.141	328.351	322.034	NA	NA	NA	NA	100	100	1	1	2	-159.57	425.39	322.265
377	2	320.676	331.096	318.463	0.652	0.0351	0.0497	0.04	40	60	0.867	0.931	4	-156.338	423.31429787234	317.99514893617
377	3	323.382	339.013	320.064	0.64	0.5861	0.6196	0.6667	22	43	0.735	0.921	6	-155.691	426.599391304348	318.990695652174
