18	1	126.437	129.815	123.556	NA	NA	NA	NA	40	40	1	1	2	-61.219	169.104666666667	125.771333333333
18	2	129.815	136.571	124.054	0.513	0.6773	0.702	1	6	34	0.499	0.945	4	-60.908	173.580705882353	127.698352941176
18	3	131.652	141.785	123.01	0.812	0.451	0.4856	0.6667	2	20	0.832	0.937	6	-59.826	177.152	128.402
24	1	123.784	127.162	120.903	NA	NA	NA	NA	40	40	1	1	2	-59.892	166.450666666667	123.117333333333
24	2	125.478	132.234	119.717	0.63	0.298	0.3455	0.3077	14	26	0.84	0.918	4	-58.739	169.242705882353	123.360352941176
24	3	129.328	139.462	120.686	0.56	0.8513	0.86	1	6	22	0.651	0.912	6	-58.664	174.828	126.078
37	1	108.625	112.003	105.745	NA	NA	NA	NA	40	40	1	1	2	-52.313	151.292666666667	107.959333333333
37	2	108.678	115.434	102.917	0.748	0.1298	0.167	0.2	10	30	0.855	0.966	4	-50.339	152.442705882353	106.560352941176
37	3	112.554	122.687	103.912	0.672	0.9385	0.9425	1	4	26	0.522	0.927	6	-50.277	158.054	109.304
49	1	129.343	132.721	126.462	NA	NA	NA	NA	40	40	1	1	2	-62.672	172.010666666667	128.677333333333
49	2	132.651	139.407	126.889	0.579	0.8267	0.8412	1	9	31	0.717	0.942	4	-62.326	176.416705882353	130.534352941176
49	3	132.344	142.477	123.702	0.883	0.017	0.0239	0.2667	1	28	0.936	0.985	6	-60.172	177.844	129.094
73	1	133.857	137.234	130.976	NA	NA	NA	NA	40	40	1	1	2	-64.928	176.522666666667	133.189333333333
73	2	133.554	140.31	127.793	0.731	0.1578	0.2037	0.2	19	21	0.916	0.932	4	-62.777	177.318705882353	131.436352941176
73	3	137.492	147.625	128.85	0.553	0.947	0.9493	1	10	18	0.549	0.927	6	-62.746	182.992	134.242
89	1	133.478	136.856	130.597	NA	NA	NA	NA	40	40	1	1	2	-64.739	176.144666666667	132.811333333333
89	2	135.193	141.948	129.431	0.97	0.1299	0.1517	0.3077	1	39	0.872	0.999	4	-63.596	178.956705882353	133.074352941176
89	3	137.76	147.893	129.117	0.812	0.3203	0.3572	0.6667	1	35	0.571	0.979	6	-62.88	183.26	134.51
102	1	158.655	162.033	155.774	NA	NA	NA	NA	40	40	1	1	2	-77.327	201.320666666667	157.987333333333
102	2	155.047	161.803	149.286	0.832	0.0726	0.0989	0.03	19	21	0.93	0.983	4	-73.524	198.812705882353	152.930352941176
102	3	153.209	163.343	144.567	0.901	0.0319	0.0467	0.0698	6	19	0.916	0.995	6	-70.605	198.71	149.96
150	1	159.358	162.736	156.477	NA	NA	NA	NA	40	40	1	1	2	-77.679	202.024666666667	158.691333333333
150	2	160.513	167.269	154.752	0.65	0.2683	0.3178	0.3077	19	21	0.882	0.909	4	-76.257	204.278705882353	158.396352941176
150	3	160.506	170.64	151.864	0.863	0.1762	0.2149	0.4286	6	19	0.876	0.971	6	-74.253	206.006	157.256
161	1	167.966	171.344	165.085	NA	NA	NA	NA	40	40	1	1	2	-81.983	210.632666666667	167.299333333333
161	2	168.916	175.671	163.154	0.727	0.5512	0.5895	0.2857	16	24	0.886	0.96	4	-80.458	212.680705882353	166.798352941176
161	3	166.218	176.351	157.575	0.913	0.0579	0.076	0.0303	5	20	0.946	0.979	6	-77.109	211.718	162.968
193	1	163.309	166.687	160.429	NA	NA	NA	NA	40	40	1	1	2	-79.655	205.976666666667	162.643333333333
