2	1	113.178	116.556	110.297	NA	NA	NA	NA	40	40	1	1	2	-54.589	155.844666666667	112.511333333333
2	2	114.071	120.826	108.309	0.963	0.0789	0.0963	0.2857	1	39	0.777	0.999	4	-53.035	157.834705882353	111.952352941176
2	3	115.095	125.228	106.453	0.846	0.8248	0.8481	0.3077	2	28	0.86	0.966	6	-51.548	160.596	111.846
28	1	136.494	139.872	133.613	NA	NA	NA	NA	40	40	1	1	2	-66.247	179.160666666667	135.827333333333
28	2	135.21	141.965	129.448	0.756	0.0978	0.1315	0.2	15	25	0.923	0.944	4	-63.605	178.974705882353	133.092352941176
28	3	138.603	148.737	129.961	0.679	0.8412	0.8588	0.4286	10	16	0.805	0.872	6	-63.302	184.104	135.354
53	1	125.882	129.26	123.001	NA	NA	NA	NA	40	40	1	1	2	-60.941	168.548666666667	125.215333333333
53	2	128.361	135.117	122.6	0.559	0.421	0.4671	0.5	15	25	0.83	0.896	4	-60.181	172.126705882353	126.244352941176
53	3	130.902	141.036	122.26	0.727	0.6843	0.7195	0.5	10	18	0.846	0.949	6	-59.451	176.402	127.652
63	1	133.213	136.591	130.333	NA	NA	NA	NA	40	40	1	1	2	-64.607	175.880666666667	132.547333333333
63	2	135.666	142.421	129.904	0.589	0.5232	0.5752	0.5	18	22	0.851	0.918	4	-63.833	179.430705882353	133.548352941176
63	3	137.679	147.812	129.037	0.8	0.6072	0.6372	1	6	18	0.85	0.946	6	-62.839	183.178	134.428
77	1	125.599	128.977	122.719	NA	NA	NA	NA	40	40	1	1	2	-60.8	168.266666666667	124.933333333333
77	2	128.219	134.975	122.458	0.612	0.4363	0.4794	0.5	9	31	0.749	0.948	4	-60.11	171.984705882353	126.102352941176
77	3	131.139	141.272	122.497	0.726	0.7819	0.8094	1	9	19	0.853	0.971	6	-59.569	176.638	127.888
93	1	141.011	144.389	138.13	NA	NA	NA	NA	40	40	1	1	2	-68.505	183.676666666667	140.343333333333
93	2	144.896	151.651	139.134	0.446	0.9224	0.9264	1	7	33	0.517	0.931	4	-68.448	188.660705882353	142.778352941176
93	3	146.267	156.4	137.625	0.802	0.1271	0.1493	1	2	30	0.774	0.973	6	-67.133	191.766	143.016
109	1	148.03	151.408	145.149	NA	NA	NA	NA	40	40	1	1	2	-72.015	190.696666666667	147.363333333333
109	2	144.608	151.364	138.847	0.789	0.0451	0.066	0.03	20	20	0.916	0.953	4	-68.304	188.372705882353	142.490352941176
109	3	145.546	155.679	136.904	0.826	0.2048	0.2478	0.3333	10	17	0.905	0.956	6	-66.773	191.046	142.296
136	1	154.111	157.488	151.23	NA	NA	NA	NA	40	40	1	1	2	-75.055	196.776666666667	153.443333333333
136	2	149.675	156.431	143.914	0.845	0.0272	0.0428	0.02	16	24	0.935	0.977	4	-70.838	193.440705882353	147.558352941176
136	3	152.907	163.04	144.265	0.729	0.5929	0.6236	1	5	19	0.592	0.973	6	-70.454	198.408	149.658
163	1	153.637	157.015	150.757	NA	NA	NA	NA	40	40	1	1	2	-74.819	196.304666666667	152.971333333333
163	2	147.544	154.3	141.783	0.925	0.2937	0.3291	0	18	22	0.98	0.993	4	-69.772	191.308705882353	145.426352941176
163	3	144.338	154.472	135.696	0.98	0.0213	0.0282	0	1	21	0.934	0.998	6	-66.169	189.838	141.088
183	1	151.499	154.876	148.618	NA	NA	NA	NA	40	40	1	1	2	-73.749	194.164666666667	150.831333333333
183	2	149.234	155.989	143.472	0.806	0.0545	0.0797	0.0652	17	23	0.935	0.966	4	-70.617	192.998705882353	147.116352941176
183	3	152.81	162.944	144.168	0.719	0.7183	0.7383	1	6	22	0.723	0.973	6	-70.405	198.31	149.56
210	1	173.508	176.885	170.627	NA	NA	NA	NA	40	40	1	1	2	-84.754	216.174666666667	172.841333333333
210	2	167.874	174.629	162.112	0.85	0.0172	0.0287	0	17	23	0.926	0.986	4	-79.937	211.638705882353	165.756352941176
210	3	170.966	181.099	162.324	0.752	0.7075	0.734	0.375	9	19	0.799	0.947	6	-79.483	216.466	167.716
226	1	176.276	179.653	173.395	NA	NA	NA	NA	40	40	1	1	2	-86.138	218.942666666667	175.609333333333
226	2	172.268	179.024	166.507	0.808	0.0267	0.0419	0.02	18	22	0.916	0.964	4	-82.134	216.032705882353	170.150352941176
226	3	175.157	185.29	166.514	0.733	0.6221	0.658	1	10	16	0.744	0.954	6	-81.578	220.656	171.906
253	1	172.81	176.188	169.929	NA	NA	NA	NA	40	40	1	1	2	-84.405	215.476666666667	172.143333333333
253	2	154.145	160.9	148.383	0.948	0.0011	0.0022	0	19	21	0.973	0.997	4	-73.072	197.908705882353	152.026352941176
253	3	153.536	163.669	144.893	0.906	0.23	0.2715	0.0984	7	20	0.907	0.983	6	-70.768	199.036	150.286
278	1	178.169	181.547	175.289	NA	NA	NA	NA	40	40	1	1	2	-87.085	220.836666666667	177.503333333333
278	2	167.079	173.835	161.318	0.926	7e-04	0.0017	0	19	21	0.977	0.982	4	-79.54	210.844705882353	164.962352941176
278	3	170.746	180.88	162.104	0.723	0.7361	0.7558	1	9	18	0.715	0.967	6	-79.373	216.246	167.496
285	1	185.501	188.879	182.621	NA	NA	NA	NA	40	40	1	1	2	-90.751	228.168666666667	184.835333333333
285	2	178.524	185.28	172.763	0.923	0.0242	0.0377	0	20	20	0.971	0.995	4	-85.262	222.288705882353	176.406352941176
285	3	181.618	191.751	172.975	0.862	0.584	0.6049	1	4	20	0.776	0.989	6	-84.809	227.118	178.368
302	1	321.798	327.009	320.692	NA	NA	NA	NA	100	100	1	1	2	-158.899	424.048	320.923
302	2	320.331	330.752	318.119	0.995	0.0057	0.0083	0.0789	1	99	0.958	1	4	-156.166	422.97029787234	317.65114893617
302	3	321.453	337.084	318.135	0.693	0.2883	0.3268	0.6667	1	58	0.799	0.997	6	-154.727	424.671391304348	317.062695652174
320	1	297.933	303.143	296.827	NA	NA	NA	NA	100	100	1	1	2	-146.966	400.182	297.057
320	2	301.721	312.142	299.509	0.283	0.8568	0.8679	1	19	81	0.411	0.912	4	-146.861	404.36029787234	299.04114893617
320	3	305.158	320.789	301.84	0.561	0.7257	0.7439	1	8	64	0.602	0.865	6	-146.579	408.375391304348	300.766695652174
337	1	314.03	319.24	312.923	NA	NA	NA	NA	100	100	1	1	2	-155.015	416.28	313.155
337	2	316.678	327.099	314.466	0.418	0.486	0.5189	0.6667	31	69	0.68	0.888	4	-154.339	419.31629787234	313.99714893617
337	3	319.041	334.672	315.723	0.638	0.3053	0.3352	0.4286	6	53	0.61	0.856	6	-153.521	422.259391304348	314.650695652174
354	1	292.747	297.957	291.641	NA	NA	NA	NA	100	100	1	1	2	-144.373	394.996	291.871
354	2	294.011	304.432	291.799	0.595	0.451	0.4826	0.6667	22	78	0.699	0.942	4	-143.006	396.65029787234	291.33114893617
354	3	294.632	310.263	291.314	0.793	0.0508	0.063	0.2174	1	75	0.784	0.952	6	-141.316	397.849391304348	290.240695652174
374	1	308.498	313.708	307.392	NA	NA	NA	NA	100	100	1	1	2	-152.249	410.748	307.623
374	2	311.941	322.362	309.729	0.967	0.3799	0.4011	1	1	99	0.676	0.997	4	-151.971	414.58029787234	309.26114893617
374	3	314.072	329.703	310.754	0.654	0.3392	0.3771	0.6667	1	62	0.746	0.88	6	-151.036	417.289391304348	309.680695652174
389	1	321.073	326.284	319.967	NA	NA	NA	NA	100	100	1	1	2	-158.537	423.324	320.199
389	2	311.433	321.853	309.22	0.768	0.0026	0.0047	0	44	56	0.906	0.955	4	-151.716	414.07029787234	308.75114893617
389	3	314.758	330.389	311.44	0.692	0.6361	0.659	0.6667	9	48	0.523	0.937	6	-151.379	417.975391304348	310.366695652174
403	1	398.208	403.418	397.102	NA	NA	NA	NA	100	100	1	1	2	-197.104	500.458	397.333
403	2	389.77	400.19	387.557	0.726	0.0026	0.0047	0	45	55	0.897	0.939	4	-190.885	492.40829787234	387.08914893617
403	3	386.924	402.555	383.605	0.808	0.0833	0.1062	0	30	35	0.889	0.947	6	-187.462	490.141391304348	382.532695652174
420	1	376.465	381.676	375.359	NA	NA	NA	NA	100	100	1	1	2	-186.233	478.716	375.591
420	2	367.718	378.139	365.506	0.737	0.0018	0.0033	0	35	65	0.873	0.957	4	-179.859	470.35629787234	365.03714893617
420	3	365.549	381.18	362.23	0.777	0.0581	0.0787	0.03	29	36	0.859	0.952	6	-176.774	468.765391304348	361.156695652174
446	1	406.304	411.515	405.198	NA	NA	NA	NA	100	100	1	1	2	-201.152	508.554	405.429
446	2	397.752	408.173	395.54	0.767	0.0056	0.0092	0	50	50	0.933	0.943	4	-194.876	500.39029787234	395.07114893617
446	3	399.788	415.419	396.47	0.733	0.2344	0.267	0.3077	10	47	0.598	0.962	6	-193.894	503.005391304348	395.396695652174
458	1	406.258	411.468	405.152	NA	NA	NA	NA	100	100	1	1	2	-201.129	508.508	405.383
458	2	388.809	399.23	386.597	0.835	0	1e-04	0	47	53	0.947	0.961	4	-190.405	491.44829787234	386.12914893617
458	3	391.82	407.451	388.501	0.697	0.6503	0.677	0.6667	24	47	0.691	0.947	6	-189.91	495.037391304348	387.428695652174
472	1	408.731	413.941	407.625	NA	NA	NA	NA	100	100	1	1	2	-202.365	510.98	407.855
472	2	402.707	413.127	400.494	0.735	0.0095	0.0156	0.0202	49	51	0.925	0.935	4	-197.353	505.34429787234	400.02514893617
472	3	406.637	422.268	403.319	0.729	0.8095	0.8159	1	1	50	0.127	0.945	6	-197.319	509.855391304348	402.246695652174
496	1	393.315	398.526	392.209	NA	NA	NA	NA	100	100	1	1	2	-194.658	495.566	392.441
496	2	390.828	401.248	388.615	0.681	0.1815	0.2159	0.0404	49	51	0.901	0.916	4	-191.414	493.46629787234	388.14714893617
496	3	392.932	408.563	389.614	0.819	0.1866	0.2065	0.6667	1	50	0.675	0.926	6	-190.466	496.149391304348	388.540695652174
525	1	439.935	445.145	438.829	NA	NA	NA	NA	100	100	1	1	2	-217.967	542.184	439.059
525	2	422.871	433.292	420.659	0.845	2e-04	5e-04	0	48	52	0.944	0.974	4	-207.436	525.51029787234	420.19114893617
525	3	425.272	440.903	421.954	0.776	0.3268	0.3593	0.6667	7	47	0.505	0.965	6	-206.636	528.489391304348	420.880695652174
542	1	448.002	453.213	446.896	NA	NA	NA	NA	100	100	1	1	2	-222.001	550.252	447.127
542	2	432.719	443.14	430.507	0.836	2e-04	4e-04	0	48	52	0.942	0.965	4	-212.359	535.35629787234	430.03714893617
542	3	436.431	452.062	433.112	0.796	0.679	0.6949	1	3	49	0.343	0.946	6	-212.215	539.647391304348	432.038695652174
558	1	444.33	449.54	443.224	NA	NA	NA	NA	100	100	1	1	2	-220.165	546.58	443.455
558	2	421.612	432.032	419.399	0.847	0	0	0	47	53	0.951	0.966	4	-206.806	524.25029787234	418.93114893617
558	3	419.527	435.158	416.209	0.825	0.0559	0.0757	0.0505	22	40	0.812	0.969	6	-203.764	522.745391304348	415.136695652174
590	1	444.383	449.593	443.277	NA	NA	NA	NA	100	100	1	1	2	-220.191	546.632	443.507
590	2	428.841	439.262	426.629	0.861	0.0086	0.013	0	47	53	0.949	0.981	4	-210.421	531.48029787234	426.16114893617
590	3	424.247	439.878	420.928	0.853	0.0988	0.1193	0	18	46	0.867	0.988	6	-206.123	527.463391304348	419.854695652174
607	1	912.871	920.279	913.936	NA	NA	NA	NA	300	300	1	1	2	-454.436	1214.95308108108	911.91254054054
607	2	915.229	930.044	917.358	0.388	0.3603	0.3913	1	54	246	0.47	0.929	4	-453.614	1217.43208163265	912.330040816326
607	3	918.627	940.85	921.821	0.48	0.7573	0.7768	1	33	188	0.599	0.831	6	-453.314	1221.01156164384	913.819780821918
624	1	927.594	935.002	928.659	NA	NA	NA	NA	300	300	1	1	2	-461.797	1229.67508108108	926.634540540541
624	2	931.19	946.005	933.319	0.221	0.8005	0.8165	1	148	152	0.717	0.733	4	-461.595	1233.39408163265	928.292040816327
624	3	932.099	954.322	935.294	0.62	0.2207	0.2483	0.4286	23	191	0.595	0.886	6	-460.05	1234.48356164384	927.291780821918
639	1	896.831	904.238	897.896	NA	NA	NA	NA	300	300	1	1	2	-446.415	1198.91108108108	895.870540540541
639	2	899.862	914.677	901.992	0.967	0.3032	0.3214	1	2	298	0.499	0.998	4	-445.931	1202.06608163265	896.964040816326
639	3	897.671	919.894	900.866	0.721	0.0557	0.0714	0.3333	8	246	0.6	0.948	6	-442.836	1200.05556164384	892.863780821918
657	1	914.091	921.499	915.156	NA	NA	NA	NA	300	300	1	1	2	-455.046	1216.17308108108	913.132540540541
657	2	917.252	932.067	919.381	0.29	0.6635	0.6865	1	109	191	0.649	0.836	4	-454.626	1219.45608163265	914.354040816326
657	3	917.222	939.444	920.416	0.634	0.2944	0.3228	0.3077	49	191	0.707	0.898	6	-452.611	1219.60556164384	912.413780821918
672	1	929.816	937.224	930.881	NA	NA	NA	NA	300	300	1	1	2	-462.908	1231.89708108108	928.856540540541
672	2	933.443	948.258	935.573	0.707	0.6449	0.6623	1	2	298	0.059	0.997	4	-462.722	1235.64808163265	930.546040816326
672	3	937.058	959.281	940.252	0.554	0.8911	0.8972	1	10	256	0.264	0.938	6	-462.529	1239.44156164384	932.249780821918
692	1	919.665	927.073	920.73	NA	NA	NA	NA	300	300	1	1	2	-457.833	1221.74708108108	918.706540540541
692	2	923.435	938.25	925.564	0.689	0.7751	0.7869	1	1	299	0.03	0.999	4	-457.717	1225.63808163265	920.536040816326
692	3	925.707	947.93	928.902	0.577	0.5444	0.5789	0.6667	15	211	0.471	0.897	6	-456.854	1228.09156164384	920.899780821918
709	1	1181.14	1188.548	1182.205	NA	NA	NA	NA	300	300	1	1	2	-588.57	1483.22108108108	1180.18054054054
709	2	1173.086	1187.901	1175.215	0.572	0.0066	0.0099	0	144	156	0.857	0.878	4	-582.543	1475.29008163265	1170.18804081633
