14	1	126.773	130.151	123.892	NA	NA	NA	NA	40	40	1	1	2	-61.387	169.440666666667	126.107333333333
14	2	130.379	137.135	124.618	0.388	0.8378	0.8567	1	18	22	0.787	0.805	4	-61.19	174.144705882353	128.262352941176
14	3	133.408	143.542	124.766	0.668	0.6769	0.6982	0.6667	4	27	0.572	0.944	6	-60.704	178.908	130.158
21	1	111.098	114.475	108.217	NA	NA	NA	NA	40	40	1	1	2	-53.549	153.764666666667	110.431333333333
21	2	108.26	115.015	102.498	0.827	0.0339	0.0522	0.05	13	27	0.901	0.986	4	-50.13	152.024705882353	106.142352941176
21	3	112.242	122.376	103.6	0.687	0.9227	0.9243	1	5	26	0.553	0.973	6	-50.121	157.742	108.992
58	1	121.793	125.171	118.912	NA	NA	NA	NA	40	40	1	1	2	-58.897	164.460666666667	121.127333333333
58	2	123.304	130.06	117.543	0.758	0.1964	0.2314	0.3077	6	34	0.776	0.958	4	-57.652	167.068705882353	121.186352941176
58	3	126.943	137.076	118.3	0.662	0.7675	0.784	1	4	30	0.494	0.923	6	-57.471	172.442	123.692
70	1	131.255	134.633	128.374	NA	NA	NA	NA	40	40	1	1	2	-63.628	173.922666666667	130.589333333333
70	2	135.133	141.889	129.372	0.907	0.6765	0.6884	1	0	40	0	1	4	-63.567	178.898705882353	133.016352941176
70	3	136.112	146.245	127.47	0.809	0.3718	0.4232	0.3333	1	24	0.885	0.938	6	-62.056	181.612	132.862
85	1	100.565	103.943	97.684	NA	NA	NA	NA	40	40	1	1	2	-48.282	143.230666666667	99.8973333333333
85	2	102.756	109.511	96.994	0.85	0.2279	0.2584	0.5	2	38	0.579	0.995	4	-47.378	146.520705882353	100.638352941176
85	3	104.204	114.337	95.562	0.806	0.5238	0.5713	0.3077	3	28	0.746	0.943	6	-46.102	149.704	100.954
107	1	140.648	144.026	137.767	NA	NA	NA	NA	40	40	1	1	2	-68.324	183.314666666667	139.981333333333
107	2	142.942	149.697	137.18	0.675	0.4825	0.5242	0.5	10	30	0.825	0.951	4	-67.471	186.706705882353	140.824352941176
107	3	142.803	152.937	134.161	0.843	0.1583	0.1962	0.2667	7	23	0.857	0.988	6	-65.402	188.304	139.554
117	1	156.995	160.372	154.114	NA	NA	NA	NA	40	40	1	1	2	-76.497	199.660666666667	156.327333333333
117	2	155.783	162.538	150.021	0.775	0.182	0.2248	0.2	16	24	0.917	0.954	4	-73.891	199.546705882353	153.664352941176
117	3	158.493	168.626	149.85	0.712	0.7569	0.7756	1	9	18	0.768	0.898	6	-73.246	203.992	155.242
130	1	165.033	168.411	162.152	NA	NA	NA	NA	40	40	1	1	2	-80.516	207.698666666667	164.365333333333
130	2	168.379	175.135	162.618	0.536	0.8757	0.8905	1	16	24	0.811	0.908	4	-80.19	212.144705882353	166.262352941176
130	3	165.734	175.867	157.092	0.876	0.0168	0.0246	0.0652	3	22	0.941	0.969	6	-76.867	211.234	162.484
154	1	149.062	152.44	146.181	NA	NA	NA	NA	40	40	1	1	2	-72.531	191.728666666667	148.395333333333
154	2	150.179	156.935	144.418	0.669	0.3184	0.3717	0.2857	19	21	0.902	0.913	4	-71.09	193.944705882353	148.062352941176
154	3	151.048	161.181	142.406	0.822	0.3063	0.3451	0.4286	6	17	0.852	0.942	6	-69.524	196.548	147.798
171	1	170.685	174.063	167.804	NA	NA	NA	NA	40	40	1	1	2	-83.343	213.352666666667	170.019333333333
171	2	170.255	177.011	164.494	0.771	0.3854	0.433	0.2	18	22	0.911	0.959	4	-81.128	214.020705882353	168.138352941176
171	3	171.871	182.004	163.228	0.886	0.1771	0.201	0.3636	1	21	0.839	0.957	6	-79.935	217.37	168.62
189	1	163.592	166.97	160.712	NA	NA	NA	NA	40	40	1	1	2	-79.796	206.258666666667	162.925333333333
